"REF_DATE","GEO","DGUID","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2017-03","Quebec","2016A000224","Units","300","thousands","3","v52300191","7","42.030","","","","3"
"2017-04","Quebec","2016A000224","Units","300","thousands","3","v52300191","7","42.816","","","","3"
"2017-05","Quebec","2016A000224","Units","300","thousands","3","v52300191","7","42.876","","","","3"
"2017-06","Quebec","2016A000224","Units","300","thousands","3","v52300191","7","43.068","","","","3"
"2017-07","Quebec","2016A000224","Units","300","thousands","3","v52300191","7","44.037","","","","3"
"2017-08","Quebec","2016A000224","Units","300","thousands","3","v52300191","7","44.101","","","","3"
"2017-09","Quebec","2016A000224","Units","300","thousands","3","v52300191","7","43.201","","","","3"
"2017-10","Quebec","2016A000224","Units","300","thousands","3","v52300191","7","45.096","","","","3"
"2017-11","Quebec","2016A000224","Units","300","thousands","3","v52300191","7","47.009","","","","3"
"2017-12","Quebec","2016A000224","Units","300","thousands","3","v52300191","7","49.117","","","","3"
"2018-01","Quebec","2016A000224","Units","300","thousands","3","v52300191","7","48.781","","","","3"
"2018-02","Quebec","2016A000224","Units","300","thousands","3","v52300191","7","49.785","","","","3"
"2018-03","Quebec","2016A000224","Units","300","thousands","3","v52300191","7","49.770","","","","3"
"2018-04","Quebec","2016A000224","Units","300","thousands","3","v52300191","7","50.065","","","","3"
"2018-05","Quebec","2016A000224","Units","300","thousands","3","v52300191","7","48.961","","","","3"
"2018-06","Quebec","2016A000224","Units","300","thousands","3","v52300191","7","49.088","","","","3"
"2018-07","Quebec","2016A000224","Units","300","thousands","3","v52300191","7","47.894","","","","3"
"2018-08","Quebec","2016A000224","Units","300","thousands","3","v52300191","7","44.405","","","","3"
"2018-09","Quebec","2016A000224","Units","300","thousands","3","v52300191","7","42.937","","","","3"
"2018-10","Quebec","2016A000224","Units","300","thousands","3","v52300191","7","42.372","","","","3"
"2018-11","Quebec","2016A000224","Units","300","thousands","3","v52300191","7","43.885","","","","3"
"2018-12","Quebec","2016A000224","Units","300","thousands","3","v52300191","7","44.101","","","","3"
"2019-01","Quebec","2016A000224","Units","300","thousands","3","v52300191","7","45.046","","","","3"
"2019-02","Quebec","2016A000224","Units","300","thousands","3","v52300191","7","46.019","","","","3"
"2019-03","Quebec","2016A000224","Units","300","thousands","3","v52300191","7","49.741","","","","3"
"2019-04","Quebec","2016A000224","Units","300","thousands","3","v52300191","7","49.523","","","","3"
"2019-05","Quebec","2016A000224","Units","300","thousands","3","v52300191","7","48.914","","","","3"
"2019-06","Quebec","2016A000224","Units","300","thousands","3","v52300191","7","48.360","","","","3"
"2019-07","Quebec","2016A000224","Units","300","thousands","3","v52300191","7","50.026","","","","3"
"2019-08","Quebec","2016A000224","Units","300","thousands","3","v52300191","7","52.962","","","","3"
"2019-09","Quebec","2016A000224","Units","300","thousands","3","v52300191","7","49.826","","","","3"
"2019-10","Quebec","2016A000224","Units","300","thousands","3","v52300191","7","50.350","","","","3"
"2019-11","Quebec","2016A000224","Units","300","thousands","3","v52300191","7","49.602","","","","3"
"2019-12","Quebec","2016A000224","Units","300","thousands","3","v52300191","7","47.646","","","","3"
"2020-01","Quebec","2016A000224","Units","300","thousands","3","v52300191","7","51.399","","","","3"
"2020-02","Quebec","2016A000224","Units","300","thousands","3","v52300191","7","50.543","","","","3"
"2020-03","Quebec","2016A000224","Units","300","thousands","3","v52300191","7","50.891","","","","3"
"2020-04","Quebec","2016A000224","Units","300","thousands","3","v52300191","7","42.064","","","","3"
"2020-05","Quebec","2016A000224","Units","300","thousands","3","v52300191","7","45.508","","","","3"
"2020-06","Quebec","2016A000224","Units","300","thousands","3","v52300191","7","48.710","","","","3"
"2020-07","Quebec","2016A000224","Units","300","thousands","3","v52300191","7","46.762","","","","3"
"2020-08","Quebec","2016A000224","Units","300","thousands","3","v52300191","7","49.100","","","","3"
"2020-09","Quebec","2016A000224","Units","300","thousands","3","v52300191","7","50.423","","","","3"
"2020-10","Quebec","2016A000224","Units","300","thousands","3","v52300191","7","59.486","","","","3"
"2020-11","Quebec","2016A000224","Units","300","thousands","3","v52300191","7","59.428","","","","3"
"2020-12","Quebec","2016A000224","Units","300","thousands","3","v52300191","7","59.768","","","","3"
"2021-01","Quebec","2016A000224","Units","300","thousands","3","v52300191","7","69.217","","","","3"
"2021-02","Quebec","2016A000224","Units","300","thousands","3","v52300191","7","72.997","","","","3"
"2021-03","Quebec","2016A000224","Units","300","thousands","3","v52300191","7","76.969","","","","3"
"2021-04","Quebec","2016A000224","Units","300","thousands","3","v52300191","7","79.337","","","","3"
"2021-05","Quebec","2016A000224","Units","300","thousands","3","v52300191","7","79.913","","","","3"
"2021-06","Quebec","2016A000224","Units","300","thousands","3","v52300191","7","81.053","","","","3"
"2021-07","Quebec","2016A000224","Units","300","thousands","3","v52300191","7","72.483","","","","3"
"2021-08","Quebec","2016A000224","Units","300","thousands","3","v52300191","7","67.574","","","","3"
"2021-09","Quebec","2016A000224","Units","300","thousands","3","v52300191","7","64.868","","","","3"
"2021-10","Quebec","2016A000224","Units","300","thousands","3","v52300191","7","63.624","","","","3"
"2021-11","Quebec","2016A000224","Units","300","thousands","3","v52300191","7","63.877","","","","3"
"2021-12","Quebec","2016A000224","Units","300","thousands","3","v52300191","7","61.299","","","","3"
"2022-01","Quebec","2016A000224","Units","300","thousands","3","v52300191","7","64.131","","","","3"
"2022-02","Quebec","2016A000224","Units","300","thousands","3","v52300191","7","64.674","","","","3"
"2022-03","Quebec","2016A000224","Units","300","thousands","3","v52300191","7","65.835","","","","3"
"2022-04","Quebec","2016A000224","Units","300","thousands","3","v52300191","7","66.206","","","","3"
"2022-05","Quebec","2016A000224","Units","300","thousands","3","v52300191","7","65.855","","","","3"
"2022-06","Quebec","2016A000224","Units","300","thousands","3","v52300191","7","65.949","","","","3"
"2022-07","Quebec","2016A000224","Units","300","thousands","3","v52300191","7","62.276","","","","3"
"2022-08","Quebec","2016A000224","Units","300","thousands","3","v52300191","7","62.313","","","","3"
"2022-09","Quebec","2016A000224","Units","300","thousands","3","v52300191","7","59.116","","","","3"
"2022-10","Quebec","2016A000224","Units","300","thousands","3","v52300191","7","58.424","","","","3"
"1990-06","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","83.208","","","","3"
"1990-07","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","75.142","","","","3"
"1990-08","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","70.446","","","","3"
"1990-09","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","63.374","","","","3"
"1990-10","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","58.836","","","","3"
"1990-11","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","52.671","","","","3"
"1990-12","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","49.704","","","","3"
"1991-01","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","45.214","","","","3"
"1991-02","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","42.446","","","","3"
"1991-03","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","39.381","","","","3"
"1991-04","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","39.111","","","","3"
"1991-05","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","39.570","","","","3"
"1991-06","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","42.893","","","","3"
"1991-07","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","46.826","","","","3"
"1991-08","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","52.569","","","","3"
"1991-09","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","57.555","","","","3"
"1991-10","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","58.818","","","","3"
"1991-11","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","60.624","","","","3"
"1991-12","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","59.208","","","","3"
"1992-01","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","56.982","","","","3"
"1992-02","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","56.481","","","","3"
"1992-03","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","56.272","","","","3"
"1992-04","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","59.004","","","","3"
"1992-05","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","60.502","","","","3"
"1992-06","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","60.187","","","","3"
"1992-07","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","62.148","","","","3"
"1992-08","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","59.602","","","","3"
"1992-09","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","58.085","","","","3"
"1992-10","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","54.341","","","","3"
"1992-11","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","52.588","","","","3"
"1992-12","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","52.268","","","","3"
"1993-01","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","48.350","","","","3"
"1993-02","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","47.327","","","","3"
"1993-03","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","46.833","","","","3"
"1993-04","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","47.169","","","","3"
"1993-05","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","45.528","","","","3"
"1993-06","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","43.270","","","","3"
"1993-07","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","44.704","","","","3"
"1993-08","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","44.459","","","","3"
"1993-09","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","43.462","","","","3"
"1993-10","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","43.778","","","","3"
"1993-11","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","45.853","","","","3"
"1993-12","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","48.149","","","","3"
"1994-01","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","46.993","","","","3"
"1994-02","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","46.593","","","","3"
"1994-03","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","46.387","","","","3"
"1994-04","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","46.578","","","","3"
"1994-05","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","45.289","","","","3"
"1994-06","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","45.026","","","","3"
"1994-07","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","46.685","","","","3"
"1994-08","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","47.823","","","","3"
"1994-09","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","49.266","","","","3"
"1994-10","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","49.301","","","","3"
"1994-11","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","48.533","","","","3"
"1994-12","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","46.683","","","","3"
"1995-01","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","44.056","","","","3"
"1995-02","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","42.674","","","","3"
"1995-03","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","40.422","","","","3"
"1995-04","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","37.986","","","","3"
"1995-05","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","35.238","","","","3"
"1995-06","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","35.508","","","","3"
"1995-07","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","34.181","","","","3"
"1995-08","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","33.717","","","","3"
"1995-09","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","33.818","","","","3"
"1995-10","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","33.268","","","","3"
"1995-11","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","35.617","","","","3"
"1995-12","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","36.848","","","","3"
"1996-01","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","37.788","","","","3"
"1996-02","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","37.086","","","","3"
"1996-03","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","36.288","","","","3"
"1996-04","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","36.410","","","","3"
"1996-05","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","36.994","","","","3"
"1996-06","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","37.355","","","","3"
"1996-07","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","38.796","","","","3"
"1996-08","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","40.672","","","","3"
"1996-09","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","43.484","","","","3"
"1996-10","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","45.050","","","","3"
"1996-11","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","45.548","","","","3"
"1996-12","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","46.502","","","","3"
"1997-01","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","47.557","","","","3"
"1997-02","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","49.708","","","","3"
"1997-03","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","50.179","","","","3"
"1997-04","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","52.424","","","","3"
"1997-05","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","53.205","","","","3"
"1997-06","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","52.539","","","","3"
"1997-07","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","53.000","","","","3"
"1997-08","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","53.698","","","","3"
"1997-09","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","54.094","","","","3"
"1997-10","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","54.028","","","","3"
"1997-11","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","54.098","","","","3"
"1997-12","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","55.473","","","","3"
"1998-01","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","55.854","","","","3"
"1998-02","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","55.355","","","","3"
"1998-03","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","56.742","","","","3"
"1998-04","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","57.200","","","","3"
"1998-05","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","57.081","","","","3"
"1998-06","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","55.660","","","","3"
"1998-07","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","53.103","","","","3"
"1998-08","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","52.733","","","","3"
"1998-09","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","51.180","","","","3"
"1998-10","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","51.127","","","","3"
"1998-11","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","51.587","","","","3"
"1998-12","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","53.573","","","","3"
"1999-01","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","56.271","","","","3"
"1999-02","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","58.342","","","","3"
"1999-03","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","59.780","","","","3"
"1999-04","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","61.528","","","","3"
"1999-05","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","64.894","","","","3"
"1999-06","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","66.474","","","","3"
"1999-07","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","67.124","","","","3"
"1999-08","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","67.448","","","","3"
"1999-09","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","68.062","","","","3"
"1999-10","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","67.333","","","","3"
"1999-11","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","67.282","","","","3"
"1999-12","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","68.013","","","","3"
"2000-01","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","68.848","","","","3"
"2000-02","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","70.357","","","","3"
"2000-03","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","72.042","","","","3"
"2000-04","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","74.302","","","","3"
"2000-05","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","71.688","","","","3"
"2000-06","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","69.031","","","","3"
"2000-07","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","72.008","","","","3"
"2000-08","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","70.008","","","","3"
"2000-09","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","69.752","","","","3"
"2000-10","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","69.942","","","","3"
"2000-11","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","72.255","","","","3"
"2000-12","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","74.479","","","","3"
"2001-01","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","73.279","","","","3"
"2001-02","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","73.965","","","","3"
"2001-03","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","74.446","","","","3"
"2001-04","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","74.056","","","","3"
"2001-05","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","73.943","","","","3"
"2001-06","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","75.748","","","","3"
"2001-07","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","72.477","","","","3"
"2001-08","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","74.882","","","","3"
"2001-09","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","73.452","","","","3"
"2001-10","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","72.206","","","","3"
"2001-11","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","73.085","","","","3"
"2001-12","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","71.918","","","","3"
"2002-01","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","79.404","","","","3"
"2002-02","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","78.747","","","","3"
"2002-03","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","82.675","","","","3"
"2002-04","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","84.125","","","","3"
"2002-05","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","85.628","","","","3"
"2002-06","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","85.499","","","","3"
"2002-07","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","83.207","","","","3"
"2002-08","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","83.844","","","","3"
"2002-09","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","80.978","","","","3"
"2002-10","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","82.962","","","","3"
"2002-11","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","82.905","","","","3"
"2002-12","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","82.680","","","","3"
"2003-01","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","80.154","","","","3"
"2003-02","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","85.293","","","","3"
"2003-03","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","86.357","","","","3"
"2003-04","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","84.609","","","","3"
"2003-05","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","82.512","","","","3"
"2003-06","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","83.517","","","","3"
"2003-07","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","85.133","","","","3"
"2003-08","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","81.335","","","","3"
"2003-09","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","81.869","","","","3"
"2003-10","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","86.621","","","","3"
"2003-11","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","87.496","","","","3"
"2003-12","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","87.332","","","","3"
"2004-01","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","84.633","","","","3"
"2004-02","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","82.631","","","","3"
"2004-03","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","85.454","","","","3"
"2004-04","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","82.593","","","","3"
"2004-05","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","83.623","","","","3"
"2004-06","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","84.657","","","","3"
"2004-07","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","86.728","","","","3"
"2004-08","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","90.905","","","","3"
"2004-09","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","88.067","","","","3"
"2004-10","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","88.780","","","","3"
"2004-11","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","88.857","","","","3"
"2004-12","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","87.577","","","","3"
"2005-01","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","84.142","","","","3"
"2005-02","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","78.576","","","","3"
"2005-03","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","77.579","","","","3"
"2005-04","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","76.790","","","","3"
"2005-05","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","74.225","","","","3"
"2005-06","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","78.158","","","","3"
"2005-07","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","85.447","","","","3"
"2005-08","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","85.017","","","","3"
"2005-09","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","83.447","","","","3"
"2005-10","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","79.213","","","","3"
"2005-11","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","81.602","","","","3"
"2005-12","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","78.450","","","","3"
"2006-01","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","74.757","","","","3"
"2006-02","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","76.450","","","","3"
"2006-03","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","78.293","","","","3"
"2006-04","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","79.947","","","","3"
"2006-05","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","78.201","","","","3"
"2006-06","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","78.791","","","","3"
"2006-07","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","80.025","","","","3"
"2006-08","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","78.042","","","","3"
"2006-09","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","74.711","","","","3"
"2006-10","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","74.641","","","","3"
"2006-11","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","73.788","","","","3"
"2006-12","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","70.313","","","","3"
"2007-01","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","68.404","","","","3"
"2007-02","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","66.007","","","","3"
"2007-03","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","65.303","","","","3"
"2007-04","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","63.762","","","","3"
"2007-05","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","64.607","","","","3"
"2007-06","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","64.984","","","","3"
"2007-07","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","64.762","","","","3"
"2007-08","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","67.413","","","","3"
"2007-09","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","71.598","","","","3"
"2007-10","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","72.721","","","","3"
"2007-11","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","73.441","","","","3"
"2007-12","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","70.597","","","","3"
"2008-01","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","69.238","","","","3"
"2008-02","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","69.998","","","","3"
"2008-03","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","69.385","","","","3"
"2008-04","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","71.189","","","","3"
"2008-05","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","70.255","","","","3"
"2008-06","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","77.514","","","","3"
"2008-07","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","76.024","","","","3"
"2008-08","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","79.494","","","","3"
"2008-09","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","81.009","","","","3"
"2008-10","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","82.059","","","","3"
"2008-11","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","79.351","","","","3"
"2008-12","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","72.889","","","","3"
"2009-01","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","70.749","","","","3"
"2009-02","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","61.356","","","","3"
"2009-03","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","56.605","","","","3"
"2009-04","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","47.838","","","","3"
"2009-05","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","45.530","","","","3"
"2009-06","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","44.993","","","","3"
"2009-07","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","44.658","","","","3"
"2009-08","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","46.541","","","","3"
"2009-09","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","46.275","","","","3"
"2009-10","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","52.277","","","","3"
"2009-11","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","54.121","","","","3"
"2009-12","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","54.595","","","","3"
"2010-01","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","56.791","","","","3"
"2010-02","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","60.377","","","","3"
"2010-03","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","60.563","","","","3"
"2010-04","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","59.767","","","","3"
"2010-05","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","62.334","","","","3"
"2010-06","Ontario","2016A000235","Units","300","thousands","3","v52300192","8","62.854","","","","3"
